fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
classroom_inv15_62,6,reached_max_iter,0,0,FALSE,2,15775,0.0197,0,0,45.92,
classroom_inv15_63,6,reached_max_iter,0,0,FALSE,3,17781,0.0218,0,0,48.52,
classroom_inv15_77,6,reached_max_iter,0,0,FALSE,2,17034,0.0224,0,0,62.19,
classroom_inv15_49,6,reached_max_iter,0,1,FALSE,3,21642,0.0287,0,0,84.16,
classroom_inv15_61,6,reached_max_iter,0,0,FALSE,1,15373,0.0189,0,0,44.3,
classroom_inv15_75,6,reached_max_iter,0,0,FALSE,4,26321,0.0325,0,0,82.91,
classroom_inv15_74,6,reached_max_iter,0,1,FALSE,1,18506,0.0246,0,0,75.36,
classroom_inv15_60,6,reached_max_iter,0,0,FALSE,4,20475,0.026,0,0,72.74,
classroom_inv15_48,6,reached_max_iter,0,0,FALSE,2,12924,0.0154,0,0,32.64,
classroom_inv15_64,6,reached_max_iter,0,2,FALSE,1,18141,0.0247,0,0,78.27,
classroom_inv15_70,6,reached_max_iter,0,1,FALSE,2,16976,0.022,0,0,66.06,
classroom_inv15_58,6,reached_max_iter,0,1,FALSE,3,21711,0.0287,0,0,88.36,
classroom_inv15_59,6,reached_max_iter,0,0,FALSE,4,16861,0.0203,0,0,45.59,
classroom_inv15_71,6,reached_max_iter,0,0,FALSE,4,19573,0.0236,0,0,54.81,
classroom_inv15_65,6,reached_max_iter,0,1,FALSE,1,19328,0.0252,0,0,71.61,
classroom_inv15_73,6,reached_max_iter,0,0,FALSE,3,15242,0.0197,0,0,54.21,
classroom_inv15_67,6,reached_max_iter,0,1,FALSE,2,20387,0.0267,0,0,74.42,
classroom_inv15_66,6,reached_max_iter,0,0,FALSE,6,31143,0.037,0,0,76.2,
classroom_inv15_72,6,reached_max_iter,0,0,FALSE,5,17325,0.0204,0,0,41.02,
classroom_inv15_29,6,reached_max_iter,0,0,FALSE,2,15917,0.021,0,0,59.07,
classroom_inv15_15,6,reached_max_iter,0,0,FALSE,6,25416,0.0296,0,0,58.79,
classroom_inv15_14,6,reached_max_iter,0,0,FALSE,6,25512,0.0297,0,0,54.82,
classroom_inv15_28,6,reached_max_iter,0,0,FALSE,5,25991,0.0313,0,0,68.27,
classroom_inv15_1,6,reached_max_iter,0,1,FALSE,3,21463,0.0284,0,0,93.26,
classroom_inv15_3,6,reached_max_iter,0,0,FALSE,2,14170,0.0172,0,0,42.41,
classroom_inv15_16,6,reached_max_iter,0,0,FALSE,3,21345,0.0272,0,0,80.58,
classroom_inv15_17,6,reached_max_iter,0,0,FALSE,1,17794,0.024,0,0,78.43,
classroom_inv15_2,6,reached_max_iter,0,0,FALSE,2,16520,0.0223,0,0,75.17,
classroom_inv15_6,6,reached_max_iter,0,0,FALSE,6,11064,0.0112,0,0,3.92,
classroom_inv15_13,6,reached_max_iter,0,0,FALSE,3,13837,0.0169,0,0,40.85,
classroom_inv15_12,6,reached_max_iter,0,0,FALSE,3,16483,0.0211,0,0,63.48,
classroom_inv15_7,6,reached_max_iter,0,1,FALSE,1,16400,0.0211,0,0,59.41,
classroom_inv15_5,6,reached_max_iter,0,0,FALSE,3,18204,0.024,0,0,73.97,
classroom_inv15_10,6,reached_max_iter,0,1,FALSE,2,20225,0.0275,0,0,102.56,
classroom_inv15_38,6,reached_max_iter,0,0,FALSE,2,16599,0.0213,0,0,62.64,
classroom_inv15_39,6,reached_max_iter,0,0,FALSE,2,18421,0.0234,0,0,71.45,
classroom_inv15_11,6,reached_max_iter,0,0,FALSE,5,23089,0.0291,0,0,87.76,
classroom_inv15_4,6,reached_max_iter,0,0,FALSE,3,18126,0.024,0,0,76.83,
classroom_inv12_15,6,reached_max_iter,0,0,FALSE,2,15902,0.0199,0,0,45.04,
classroom_inv12_29,6,reached_max_iter,0,0,FALSE,6,30344,0.036,0,0,76.54,
classroom_inv12_28,6,reached_max_iter,0,0,FALSE,2,13463,0.0164,0,0,41.95,
classroom_inv12_14,6,reached_max_iter,0,0,FALSE,2,13814,0.0166,0,0,35.34,
classroom_inv12_16,6,reached_max_iter,0,0,FALSE,6,35883,0.0431,0,0,97.07,
classroom_inv12_17,6,reached_max_iter,0,0,FALSE,2,17868,0.0236,0,0,69.92,
classroom_inv12_13,6,reached_max_iter,0,0,FALSE,6,29982,0.0355,0,0,70,
classroom_inv12_12,6,reached_max_iter,0,0,FALSE,1,15384,0.0188,0,0,42.93,
classroom_inv12_38,6,reached_max_iter,0,0,FALSE,3,14994,0.0184,0,0,45.73,
classroom_inv12_10,6,reached_max_iter,0,0,FALSE,2,14585,0.0179,0,0,44.86,
classroom_inv12_11,6,reached_max_iter,0,0,FALSE,4,19775,0.024,0,0,58.84,
classroom_inv12_39,6,reached_max_iter,0,0,FALSE,4,17309,0.0212,0,0,46.61,
classroom_inv12_89,6,reached_max_iter,0,0,FALSE,1,18137,0.023,0,0,58.41,
classroom_inv12_62,6,reached_max_iter,0,0,FALSE,1,14832,0.0183,0,0,43.43,
classroom_inv12_76,6,reached_max_iter,0,0,FALSE,2,16530,0.0196,0,0,44.3,
classroom_inv12_77,6,reached_max_iter,0,0,FALSE,1,18360,0.0229,0,0,58.37,
classroom_inv12_63,6,reached_max_iter,0,0,FALSE,2,19171,0.0248,0,0,67.9,
classroom_inv12_88,6,reached_max_iter,0,0,FALSE,6,24861,0.029,0,0,53.16,
classroom_inv12_75,6,reached_max_iter,0,0,FALSE,6,30258,0.0359,0,0,71.2,
classroom_inv12_61,6,reached_max_iter,0,0,FALSE,6,25022,0.0292,0,0,48.64,
classroom_inv12_49,6,reached_max_iter,0,0,FALSE,2,16431,0.0215,0,0,59.18,
classroom_inv12_48,6,reached_max_iter,0,0,FALSE,4,22014,0.0262,0,0,50.52,
classroom_inv12_60,6,reached_max_iter,0,0,FALSE,1,17198,0.0215,0,0,51.54,
classroom_inv12_74,6,reached_max_iter,0,0,FALSE,2,18594,0.023,0,0,55.61,
classroom_inv12_58,6,reached_max_iter,0,0,FALSE,6,30240,0.0359,0,0,76.27,
classroom_inv12_70,6,reached_max_iter,0,0,FALSE,1,21155,0.028,0,0,79.04,
classroom_inv12_64,6,reached_max_iter,0,0,FALSE,4,27419,0.0341,0,0,84.55,
classroom_inv12_65,6,reached_max_iter,0,0,FALSE,2,14071,0.0172,0,0,36.97,
classroom_inv12_71,6,reached_max_iter,0,0,FALSE,6,30224,0.0358,0,0,72.13,
classroom_inv12_59,6,reached_max_iter,0,0,FALSE,4,22742,0.0285,0,0,75.62,
classroom_inv12_9,6,reached_max_iter,0,0,FALSE,2,16367,0.0206,0,0,50.53,
classroom_inv12_67,6,reached_max_iter,0,0,FALSE,4,21148,0.0269,0,0,64.19,
classroom_inv12_73,6,reached_max_iter,0,0,FALSE,4,27436,0.0336,0,0,73.57,
classroom_inv12_72,6,reached_max_iter,0,0,FALSE,6,30306,0.036,0,0,69.9,
classroom_inv12_66,6,reached_max_iter,0,0,FALSE,2,14559,0.0179,0,0,44.72,
classroom_inv12_8,6,reached_max_iter,0,1,FALSE,1,15605,0.0201,0,0,52.45,
classroom_inv12_5,6,reached_max_iter,0,0,FALSE,3,16032,0.0196,0,0,40.87,
classroom_inv12_80,6,reached_max_iter,0,0,FALSE,1,19519,0.0256,0,0,69.68,
classroom_inv12_43,6,reached_max_iter,0,0,FALSE,6,32837,0.0402,0,0,80.57,
classroom_inv12_57,6,reached_max_iter,0,0,FALSE,6,25029,0.0292,0,0,50.63,
classroom_inv12_56,6,reached_max_iter,0,0,FALSE,1,18145,0.0237,0,0,63.01,
classroom_inv12_42,6,reached_max_iter,0,0,FALSE,4,14347,0.0173,0,0,39.4,
classroom_inv12_81,6,reached_max_iter,0,0,FALSE,6,29822,0.0353,0,0,72.9,
classroom_inv12_4,6,reached_max_iter,0,0,FALSE,5,24483,0.0288,0,0,78.26,
classroom_inv12_6,6,reached_max_iter,0,0,FALSE,2,15636,0.0189,0,0,40.39,
classroom_inv12_83,6,reached_max_iter,0,0,FALSE,6,30222,0.0359,0,0,72.18,
classroom_inv12_54,6,reached_max_iter,0,0,FALSE,2,16796,0.0208,0,0,47.61,
classroom_inv12_40,6,reached_max_iter,0,0,FALSE,3,14372,0.0167,0,0,28.48,
classroom_inv12_68,6,reached_max_iter,0,0,FALSE,5,25104,0.03,0,0,61.69,
classroom_inv12_69,6,reached_max_iter,0,0,FALSE,3,15000,0.0185,0,0,45.13,
classroom_inv12_41,6,reached_max_iter,0,0,FALSE,2,15697,0.019,0,0,39.58,
classroom_inv12_55,6,reached_max_iter,0,0,FALSE,3,17088,0.0211,0,0,56.22,
classroom_inv12_82,6,reached_max_iter,0,0,FALSE,2,16234,0.0207,0,0,52.84,
classroom_inv12_7,6,reached_max_iter,0,0,FALSE,2,14362,0.0169,0,0,36.92,
classroom_inv12_3,6,reached_max_iter,0,0,FALSE,3,15221,0.0195,0,0,54.1,
classroom_inv12_86,6,reached_max_iter,0,0,FALSE,6,36411,0.0438,0,0,99.33,
classroom_inv12_79,6,reached_max_iter,0,0,FALSE,2,17635,0.0219,0,0,55.16,
classroom_inv12_51,6,reached_max_iter,0,0,FALSE,1,16746,0.0209,0,0,52.93,
classroom_inv12_45,6,reached_max_iter,0,0,FALSE,2,17520,0.0221,0,0,58.46,
classroom_inv12_44,6,reached_max_iter,0,0,FALSE,1,18716,0.0234,0,0,62.74,
classroom_inv12_50,6,reached_max_iter,0,0,FALSE,2,18849,0.0238,0,0,59.95,
classroom_inv12_78,6,reached_max_iter,0,0,FALSE,6,27818,0.0323,0,0,53.28,
classroom_inv12_87,6,reached_max_iter,0,0,FALSE,2,15954,0.019,0,0,36.17,
classroom_inv12_2,6,reached_max_iter,0,0,FALSE,4,17320,0.0211,0,0,47.24,
classroom_inv12_85,6,reached_max_iter,0,1,FALSE,1,18545,0.0242,0,0,67.44,
classroom_inv12_91,6,reached_max_iter,0,0,FALSE,1,18615,0.0252,0,0,80.78,
classroom_inv12_46,6,reached_max_iter,0,0,FALSE,3,13528,0.0161,0,0,33.02,
classroom_inv12_52,6,reached_max_iter,0,0,FALSE,3,17543,0.0214,0,0,44.42,
classroom_inv12_53,6,reached_max_iter,0,0,FALSE,6,29954,0.0354,0,0,64.71,
classroom_inv12_47,6,reached_max_iter,0,0,FALSE,1,17176,0.022,0,0,57.46,
classroom_inv12_90,6,reached_max_iter,0,0,FALSE,6,30006,0.0356,0,0,72.79,
classroom_inv12_84,6,reached_max_iter,0,0,FALSE,6,24939,0.0291,0,0,51.77,
classroom_inv12_1,6,reached_max_iter,0,1,FALSE,2,15523,0.0196,0,0,50.34,
classroom_inv12_20,6,reached_max_iter,0,0,FALSE,3,15949,0.0202,0,0,54.09,
classroom_inv12_34,6,reached_max_iter,0,0,FALSE,3,13992,0.0163,0,0,31.35,
classroom_inv12_35,6,reached_max_iter,0,0,FALSE,6,29241,0.0346,0,0,68.79,
classroom_inv12_21,6,reached_max_iter,0,0,FALSE,6,36096,0.0434,0,0,100.15,
classroom_inv12_37,6,reached_max_iter,0,0,FALSE,6,24639,0.0293,0,0,60.46,
classroom_inv12_23,6,reached_max_iter,0,0,FALSE,3,16649,0.0202,0,0,46.78,
classroom_inv12_22,6,reached_max_iter,0,0,FALSE,6,36090,0.0434,0,0,93.82,
classroom_inv12_36,6,reached_max_iter,0,0,FALSE,2,13390,0.0153,0,0,27.23,
classroom_inv12_32,6,reached_max_iter,0,0,FALSE,5,22495,0.0273,0,0,60.2,
classroom_inv12_26,6,reached_max_iter,0,0,FALSE,6,29906,0.0354,0,0,66.78,
classroom_inv12_27,6,reached_max_iter,0,0,FALSE,2,15998,0.0203,0,0,51.79,
classroom_inv12_33,6,reached_max_iter,0,0,FALSE,6,30264,0.0359,0,0,67.99,
classroom_inv12_19,6,reached_max_iter,0,0,FALSE,6,29864,0.0354,0,0,70.38,
classroom_inv12_25,6,reached_max_iter,0,0,FALSE,2,18236,0.0235,0,0,63.92,
classroom_inv12_31,6,reached_max_iter,0,0,FALSE,3,15718,0.0195,0,0,44.33,
classroom_inv12_30,6,reached_max_iter,0,0,FALSE,6,30014,0.0355,0,0,69.64,
classroom_inv12_24,6,reached_max_iter,0,0,FALSE,3,15790,0.0189,0,0,38.4,
classroom_inv12_18,6,reached_max_iter,0,0,FALSE,6,29876,0.0354,0,0,72.36,
graphs_oriented_4,6,reached_max_iter,0,0,FALSE,2,9776,0.0115,0,0,19.64,
graphs_undirected_6,6,reached_max_iter,0,0,FALSE,2,15136,0.0202,0,0,56.8,
graphs_complete_21,6,YES,0,0,FALSE,2,9983,0.0112,0,0,18.21,
graphs_weaklyConnected_85,6,reached_max_iter,0,0,FALSE,2,10521,0.0125,0,0,24.18,
graphs_weaklyConnected_91,6,reached_max_iter,0,0,FALSE,2,10186,0.0116,0,0,17.65,
graphs_weaklyConnected_122,6,reached_max_iter,0,0,FALSE,1,10840,0.0129,0,0,23.59,
graphs_weaklyConnected_46,6,reached_max_iter,0,0,FALSE,3,9630,0.0109,0,0,14.42,
graphs_weaklyConnected_136,3,YES,0,0,FALSE,1,4579,0.0053,0,0,8.65,
graphs_weaklyConnected_52,6,reached_max_iter,0,0,FALSE,3,12904,0.0163,0,0,38.27,
graphs_oriented_18,6,reached_max_iter,0,0,FALSE,3,9916,0.0114,0,0,17.92,
graphs_noloops_7,5,YES,0,0,FALSE,2,7958,0.0092,0,0,15.98,
graphs_noloops_6,5,YES,0,0,FALSE,1,7766,0.0087,0,0,12.55,
graphs_weaklyConnected_53,6,reached_max_iter,0,0,FALSE,1,11331,0.0149,0,0,36.23,
graphs_weaklyConnected_137,6,reached_max_iter,0,0,FALSE,2,9868,0.0113,0,0,18.15,
graphs_weaklyConnected_47,6,reached_max_iter,0,0,FALSE,3,9859,0.011,0,0,14.09,
graphs_weaklyConnected_123,1,YES,0,0,FALSE,0,1553,0.0018,0,0,3.39,
graphs_weaklyConnected_90,6,reached_max_iter,0,0,FALSE,2,9607,0.0114,0,0,22.74,
graphs_weaklyConnected_84,6,reached_max_iter,0,0,FALSE,3,10251,0.0121,0,0,20.4,
graphs_complete_20,6,reached_max_iter,0,0,FALSE,2,10158,0.0117,0,0,17.69,
graphs_undirected_7,6,reached_max_iter,0,0,FALSE,2,10479,0.0121,0,0,21.22,
graphs_complete_34,3,YES,0,0,FALSE,1,4299,0.0047,0,0,5.89,
graphs_oriented_5,6,reached_max_iter,0,0,FALSE,0,10822,0.0134,0,0,31.45,
graphs_oriented_7,6,reached_max_iter,0,0,FALSE,2,8753,0.0094,0,0,9.83,
graphs_undirected_18,6,reached_max_iter,0,0,FALSE,3,10537,0.0122,0,0,19.87,
graphs_undirected_5,6,reached_max_iter,0,0,FALSE,1,11566,0.014,0,0,30.06,
graphs_complete_22,6,reached_max_iter,0,0,FALSE,3,9942,0.0116,0,0,18.75,
graphs_weaklyConnected_92,6,reached_max_iter,0,0,FALSE,2,9825,0.0109,0,0,13.76,
graphs_weaklyConnected_86,6,reached_max_iter,0,0,FALSE,3,10409,0.0121,0,0,20.46,
graphs_weaklyConnected_135,6,reached_max_iter,0,0,FALSE,1,11795,0.0143,0,0,30.94,
graphs_weaklyConnected_51,6,reached_max_iter,0,0,FALSE,2,9833,0.0115,0,0,19.09,
graphs_weaklyConnected_121,6,reached_max_iter,0,0,FALSE,1,10609,0.0128,0,0,25.14,
graphs_weaklyConnected_45,6,YES,0,0,FALSE,2,11206,0.0134,0,0,31.79,
graphs_noloops_4,6,reached_max_iter,0,1,FALSE,1,10763,0.0132,0,0,26.41,
graphs_weaklyConnected_109,6,reached_max_iter,0,0,FALSE,3,8967,0.0099,0,0,13.77,
graphs_weaklyConnected_79,6,reached_max_iter,0,0,FALSE,2,10242,0.0115,0,0,17.54,
graphs_weaklyConnected_78,6,reached_max_iter,0,0,FALSE,6,11073,0.0119,0,0,12.2,
graphs_noloops_5,3,YES,0,0,FALSE,1,5359,0.0064,0,0,12.67,
graphs_weaklyConnected_108,6,reached_max_iter,0,0,FALSE,3,11854,0.0142,0,0,27.48,
graphs_weaklyConnected_44,6,reached_max_iter,0,0,FALSE,2,9939,0.0114,0,0,18.87,
graphs_weaklyConnected_120,6,reached_max_iter,0,0,FALSE,2,10794,0.0128,0,0,25.54,
graphs_weaklyConnected_50,6,reached_max_iter,0,0,FALSE,2,12095,0.0154,0,0,35.41,
graphs_weaklyConnected_134,3,YES,0,0,FALSE,1,4390,0.0049,0,0,6.42,
graphs_weaklyConnected_87,6,reached_max_iter,0,0,FALSE,3,9554,0.0107,0,0,16.66,
graphs_weaklyConnected_93,6,reached_max_iter,0,0,FALSE,3,9560,0.0108,0,0,15.83,
graphs_complete_23,6,reached_max_iter,0,0,FALSE,2,10531,0.012,0,0,17.37,
graphs_undirected_4,6,reached_max_iter,0,0,FALSE,6,15657,0.0181,0,0,24.56,
graphs_undirected_19,6,reached_max_iter,0,0,FALSE,2,9634,0.0109,0,0,15.58,
graphs_oriented_6,6,YES,0,0,FALSE,2,9258,0.0103,0,0,14.91,
graphs_oriented_2,6,reached_max_iter,0,0,FALSE,4,8655,0.0092,0,0,8.26,
graphs_complete_8,6,reached_max_iter,0,0,FALSE,1,10652,0.0132,0,0,25.28,
graphs_undirected_21,6,reached_max_iter,0,0,FALSE,2,10171,0.0118,0,0,18.51,
graphs_complete_27,6,reached_max_iter,0,0,FALSE,1,10611,0.0131,0,0,29.28,
graphs_complete_33,6,reached_max_iter,0,0,FALSE,3,9821,0.0119,0,0,21.95,
graphs_weaklyConnected_97,4,YES,0,0,FALSE,2,6159,0.0068,0,0,8.22,
graphs_weaklyConnected_83,4,YES,0,0,FALSE,2,5882,0.0065,0,0,8.65,
graphs_weaklyConnected_68,6,reached_max_iter,0,0,FALSE,3,10070,0.0115,0,0,15.75,
graphs_noloops_1,6,reached_max_iter,0,0,FALSE,4,10615,0.0119,0,0,15.2,
graphs_weaklyConnected_118,6,reached_max_iter,0,0,FALSE,2,10655,0.0123,0,0,19.98,
graphs_weaklyConnected_130,6,reached_max_iter,0,0,FALSE,1,10889,0.0127,0,0,21.73,
graphs_weaklyConnected_54,6,reached_max_iter,0,0,FALSE,3,10420,0.0121,0,0,20.53,
graphs_weaklyConnected_124,6,reached_max_iter,0,0,FALSE,2,10376,0.0121,0,0,22.56,
graphs_weaklyConnected_40,6,reached_max_iter,0,0,FALSE,2,10743,0.0124,0,0,24.95,
graphs_weaklyConnected_41,6,reached_max_iter,0,0,FALSE,2,10377,0.0121,0,0,19.72,
graphs_weaklyConnected_125,6,reached_max_iter,0,0,FALSE,2,9638,0.0109,0,0,18.77,
graphs_weaklyConnected_55,6,reached_max_iter,0,0,FALSE,3,9717,0.011,0,0,16.29,
graphs_weaklyConnected_131,6,reached_max_iter,0,0,FALSE,3,10563,0.0126,0,0,25.27,
graphs_weaklyConnected_119,6,reached_max_iter,0,0,FALSE,3,9084,0.01,0,0,13.11,
graphs_weaklyConnected_69,6,reached_max_iter,0,0,FALSE,3,10001,0.0113,0,0,17.13,
graphs_weaklyConnected_82,6,reached_max_iter,0,0,FALSE,1,10698,0.0129,0,0,25.48,
graphs_weaklyConnected_96,6,reached_max_iter,0,0,FALSE,2,9866,0.0116,0,0,21.75,
graphs_complete_32,6,YES,0,0,FALSE,1,10875,0.014,0,0,35.23,
graphs_complete_26,6,reached_max_iter,0,0,FALSE,3,9852,0.011,0,0,14.41,
graphs_undirected_1,6,reached_max_iter,0,0,FALSE,1,12011,0.0152,0,0,38.95,
graphs_undirected_20,6,reached_max_iter,0,0,FALSE,1,10145,0.0118,0,0,20.26,
graphs_complete_9,6,reached_max_iter,0,0,FALSE,2,9264,0.0104,0,0,14.38,
graphs_oriented_3,6,reached_max_iter,0,0,FALSE,3,9967,0.0113,0,0,15.56,
graphs_oriented_1,6,reached_max_iter,0,0,FALSE,1,11310,0.0133,0,0,24.23,
graphs_acyclic_9,6,reached_max_iter,0,0,FALSE,1,11323,0.0139,0,0,29.67,
graphs_undirected_22,6,reached_max_iter,0,0,FALSE,1,11621,0.0141,0,0,29.66,
graphs_complete_30,6,reached_max_iter,0,0,FALSE,2,9161,0.0101,0,0,13.74,
graphs_undirected_3,6,reached_max_iter,0,0,FALSE,1,11391,0.0136,0,0,26.15,
graphs_complete_24,6,reached_max_iter,0,0,FALSE,3,10441,0.0123,0,0,20.85,
graphs_complete_18,5,YES,0,0,FALSE,1,8590,0.0105,0,0,20.27,
graphs_weaklyConnected_80,6,reached_max_iter,0,0,FALSE,1,10530,0.0124,0,0,23.63,
graphs_weaklyConnected_94,6,reached_max_iter,0,0,FALSE,3,11594,0.0146,0,0,35.24,
graphs_noloops_2,6,reached_max_iter,0,0,FALSE,2,10546,0.0126,0,0,23.2,
graphs_weaklyConnected_127,3,YES,0,0,FALSE,1,4325,0.0048,0,0,5.85,
graphs_weaklyConnected_43,6,reached_max_iter,0,0,FALSE,2,11102,0.0132,0,0,25.1,
graphs_weaklyConnected_133,6,reached_max_iter,0,0,FALSE,3,11013,0.0133,0,0,25.18,
graphs_weaklyConnected_57,3,YES,0,0,FALSE,1,4884,0.0059,0,0,14.25,
graphs_weaklyConnected_56,6,reached_max_iter,0,0,FALSE,2,10839,0.0126,0,0,21.97,
graphs_weaklyConnected_132,6,reached_max_iter,0,0,FALSE,1,11602,0.0141,0,0,32.83,
graphs_weaklyConnected_42,2,YES,0,0,FALSE,1,3095,0.0036,0,0,5.86,
graphs_weaklyConnected_126,6,reached_max_iter,0,0,FALSE,2,9847,0.011,0,0,15.88,
graphs_noloops_3,6,reached_max_iter,0,0,FALSE,2,9805,0.0111,0,0,16.82,
graphs_weaklyConnected_95,6,reached_max_iter,0,0,FALSE,1,9846,0.0113,0,0,17.2,
graphs_weaklyConnected_81,6,reached_max_iter,0,0,FALSE,3,9853,0.011,0,0,13.54,
graphs_complete_19,6,reached_max_iter,0,0,FALSE,1,11324,0.0136,0,0,28.04,
graphs_complete_25,6,reached_max_iter,0,0,FALSE,2,9839,0.0118,0,0,25.15,
graphs_undirected_2,6,reached_max_iter,0,0,FALSE,0,12635,0.0157,0,0,37.34,
graphs_complete_31,6,reached_max_iter,0,0,FALSE,3,9404,0.011,0,0,18.98,
graphs_acyclic_8,6,reached_max_iter,0,0,FALSE,1,10978,0.0134,0,0,28.64,
graphs_weaklyConnected_6,6,reached_max_iter,0,0,FALSE,2,10013,0.0114,0,0,16.92,
graphs_stronglyConnected_22,6,reached_max_iter,0,0,FALSE,2,11025,0.0133,0,0,24.54,
graphs_acyclic_18,6,reached_max_iter,0,0,FALSE,0,10857,0.0131,0,0,25.59,
graphs_acyclic_24,6,reached_max_iter,0,0,FALSE,2,9696,0.011,0,0,16.59,
graphs_weaklyConnected_25,6,reached_max_iter,0,0,FALSE,3,10201,0.0117,0,0,16.2,
graphs_weaklyConnected_31,6,reached_max_iter,0,0,FALSE,2,10421,0.0119,0,0,17,
graphs_weaklyConnected_19,6,reached_max_iter,0,0,FALSE,3,9961,0.0112,0,0,15.21,
graphs_weaklyConnected_18,6,reached_max_iter,0,0,FALSE,2,10167,0.0118,0,0,19.59,
graphs_weaklyConnected_30,6,reached_max_iter,0,0,FALSE,3,10808,0.0127,0,0,27.53,
graphs_weaklyConnected_24,5,YES,0,0,FALSE,2,7736,0.0086,0,0,11.04,
graphs_acyclic_25,6,reached_max_iter,0,0,FALSE,4,9282,0.01,0,0,9.5,
graphs_acyclic_19,6,reached_max_iter,0,0,FALSE,3,9701,0.011,0,0,15.92,
graphs_stronglyConnected_1,6,reached_max_iter,0,0,FALSE,4,8367,0.0088,0,0,7.01,
graphs_stronglyConnected_23,6,reached_max_iter,0,0,FALSE,2,9771,0.0108,0,0,13.29,
graphs_weaklyConnected_7,6,reached_max_iter,0,0,FALSE,2,10125,0.0118,0,0,19.81,
graphs_weaklyConnected_5,4,YES,0,0,FALSE,2,6977,0.0082,0,0,14.08,
graphs_stronglyConnected_21,1,YES,0,0,FALSE,0,1563,0.0019,0,0,3.5,
graphs_stronglyConnected_3,6,reached_max_iter,0,0,FALSE,2,10399,0.0127,0,0,27.17,
graphs_acyclic_27,6,reached_max_iter,0,0,FALSE,2,12056,0.0151,0,0,35.05,
graphs_weaklyConnected_32,6,reached_max_iter,0,0,FALSE,3,9827,0.0112,0,0,18.65,
graphs_weaklyConnected_26,6,reached_max_iter,0,0,FALSE,2,9514,0.0108,0,0,18.11,
graphs_weaklyConnected_27,6,reached_max_iter,0,0,FALSE,3,10447,0.0122,0,0,21.35,
graphs_weaklyConnected_33,6,reached_max_iter,0,0,FALSE,2,9916,0.0113,0,0,16.67,
graphs_acyclic_26,6,reached_max_iter,0,0,FALSE,2,9735,0.0117,0,0,22.1,
graphs_stronglyConnected_2,2,YES,0,0,FALSE,1,3114,0.0036,0,0,6.99,
graphs_stronglyConnected_20,4,YES,0,0,FALSE,2,5870,0.0063,0,0,7.41,
graphs_weaklyConnected_4,6,reached_max_iter,0,0,FALSE,2,9900,0.0112,0,0,17.35,
graphs_stronglyConnected_18,4,YES,0,0,FALSE,2,5871,0.0063,0,0,7.33,
graphs_stronglyConnected_24,1,YES,0,0,FALSE,0,1562,0.0019,0,0,3.61,
graphs_stronglyConnected_6,6,reached_max_iter,0,0,FALSE,2,10087,0.0118,0,0,20.57,
graphs_acyclic_22,6,reached_max_iter,0,0,FALSE,3,11408,0.0139,0,0,28.35,
graphs_weaklyConnected_37,6,reached_max_iter,0,0,FALSE,2,10652,0.0124,0,0,20.6,
graphs_weaklyConnected_23,6,reached_max_iter,0,0,FALSE,3,10713,0.0127,0,0,23.08,
graphs_weaklyConnected_22,6,reached_max_iter,0,0,FALSE,4,9209,0.0104,0,0,16.83,
graphs_weaklyConnected_36,6,reached_max_iter,0,0,FALSE,3,12241,0.0156,0,0,40.54,
graphs_acyclic_23,6,reached_max_iter,0,0,FALSE,3,12302,0.015,0,0,31.46,
graphs_stronglyConnected_7,4,YES,0,0,FALSE,2,6190,0.0068,0,0,9.18,
graphs_stronglyConnected_19,6,reached_max_iter,0,0,FALSE,4,8735,0.0093,0,0,8.76,
graphs_weaklyConnected_1,6,reached_max_iter,0,0,FALSE,2,10505,0.0126,0,0,24.39,
graphs_weaklyConnected_3,6,reached_max_iter,0,0,FALSE,2,9504,0.011,0,0,18.21,
graphs_stronglyConnected_5,6,reached_max_iter,0,0,FALSE,4,8637,0.0092,0,0,8.57,
graphs_acyclic_21,6,reached_max_iter,0,0,FALSE,3,9679,0.0107,0,0,13.59,
graphs_weaklyConnected_20,6,reached_max_iter,0,0,FALSE,2,10441,0.0126,0,0,25.95,
graphs_weaklyConnected_34,6,reached_max_iter,0,0,FALSE,3,10916,0.0124,0,0,16.38,
graphs_weaklyConnected_35,6,reached_max_iter,0,0,FALSE,2,10059,0.0118,0,0,21.55,
graphs_weaklyConnected_21,4,YES,0,0,FALSE,2,5833,0.0063,0,0,6.79,
graphs_acyclic_20,6,reached_max_iter,0,0,FALSE,1,11165,0.0138,0,0,28.7,
graphs_stronglyConnected_4,6,reached_max_iter,0,0,FALSE,3,9571,0.0108,0,0,18.31,
graphs_weaklyConnected_2,6,reached_max_iter,0,0,FALSE,2,11933,0.0144,0,0,31.72,
graphs_noloops_12,5,YES,0,0,FALSE,2,8488,0.0098,0,0,15.48,
graphs_stronglyConnected_17,6,reached_max_iter,0,0,FALSE,2,11010,0.0131,0,0,23.16,
graphs_stronglyConnected_9,6,reached_max_iter,0,0,FALSE,2,10812,0.0138,0,0,35.14,
graphs_acyclic_11,6,reached_max_iter,0,0,FALSE,3,10679,0.0128,0,0,23.15,
graphs_transitive_1,6,reached_max_iter,0,0,FALSE,1,11858,0.0144,0,0,30.97,
