fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
classroom_inv14_97,6,reached_max_iter,0,0,FALSE,0,18810,0.8263,8486,0.0492,113.31,
trash_inv3_3,6,YES,0,0,FALSE,4,9143,0.3252,1264,0.0406,25.5,
classroom_inv9_63,6,reached_max_iter,0,0,FALSE,3,13972,0.5204,3296,0.0514,50.31,
trash_inv10_18,5,YES,0,0,FALSE,3,7710,0.282,1262,0.0404,34.29,
trash_inv10_24,6,reached_max_iter,0,1,FALSE,2,9986,0.391,2025,0.038,42.11,
trash_inv10_30,6,reached_max_iter,0,0,FALSE,3,9767,0.3692,2574,0.0415,37.45,
cv_inv2_55,2,YES,0,0,FALSE,0,2932,0.1194,1144,0.0368,13.98,
trash_inv9_8,6,reached_max_iter,0,0,FALSE,1,11038,0.454,4219,0.0295,62.35,
production_inv4_11,1,YES,0,0,FALSE,0,1362,0.0551,0,0,8.42,
classroom_inv11_99,6,reached_max_iter,0,1,FALSE,2,15586,0.6268,3623,0.0523,72.8,
trash_inv7_51,6,reached_max_iter,0,0,FALSE,0,11776,0.5009,5971,0.0407,72.57,
production_inv4_13,1,YES,0,0,FALSE,0,1466,0.0614,0,0,10.28,
production_inv2_9,1,YES,0,0,FALSE,0,1466,0.0614,0,0,7.2,
trash_inv10_26,6,reached_max_iter,0,0,FALSE,3,9641,0.3646,2512,0.0391,40.7,
cv_inv2_57,1,YES,0,0,FALSE,0,1427,0.059,0,0,10.45,
trash_inv10_32,6,reached_max_iter,0,0,FALSE,3,9912,0.376,2704,0.0448,42.3,
classroom_inv9_61,6,reached_max_iter,0,0,FALSE,3,14815,0.577,3943,0.0615,60,
trash_inv3_1,6,reached_max_iter,0,0,FALSE,3,9384,0.3574,3800,0.0398,40,
trash_inv10_33,6,reached_max_iter,0,0,FALSE,3,9697,0.3643,2444,0.0372,39.3,
cv_inv2_56,1,YES,0,0,FALSE,0,1449,0.06,0,0,7.64,
trash_inv10_27,6,reached_max_iter,0,1,FALSE,3,9403,0.3573,2629,0.0396,35.56,
production_inv2_8,1,YES,0,0,FALSE,0,1464,0.0613,0,0,6.2,
production_inv4_12,2,YES,0,0,FALSE,0,2999,0.1242,691,0.0231,18.1,
trash_inv7_50,6,reached_max_iter,0,0,FALSE,3,9654,0.365,2528,0.0402,36.61,
trash_inv7_44,6,reached_max_iter,0,0,FALSE,3,9534,0.3578,2418,0.0358,33.13,
classroom_inv11_98,6,reached_max_iter,0,0,FALSE,3,15010,0.5848,4364,0.074,69.97,
cv_inv3_12,2,YES,0,0,FALSE,0,2747,0.1106,733,0.0244,14.55,
production_inv4_16,1,YES,0,0,FALSE,0,1467,0.0614,0,0,9.69,
trash_inv7_40,5,YES,0,0,FALSE,3,7338,0.2612,1246,0.0396,23.94,
trash_inv4_11,6,reached_max_iter,0,0,FALSE,1,10895,0.4502,4171,0.0271,63.39,
classroom_inv14_175,6,reached_max_iter,0,0,FALSE,4,13549,0.4964,3078,0.0484,48.48,
classroom_inv5_58,6,reached_max_iter,0,0,FALSE,0,18811,0.8238,10688,0.0615,127.3,
trash_inv10_23,6,reached_max_iter,0,0,FALSE,3,9373,0.3565,3796,0.04,46.12,
cv_inv2_52,1,YES,0,0,FALSE,0,1438,0.0592,0,0,10.51,
trash_inv3_4,6,reached_max_iter,0,0,FALSE,2,10281,0.4076,3892,0.0437,54.51,
classroom_inv11_150,6,reached_max_iter,0,0,FALSE,0,19124,0.8371,11342,0.0616,163.62,
classroom_inv4_30,6,reached_max_iter,0,0,FALSE,0,18958,0.8331,10666,0.0613,149.03,
classroom_inv4_31,6,reached_max_iter,0,0,FALSE,1,16933,0.71,8187,0.0707,131.69,
trash_inv1_7,6,reached_max_iter,0,0,FALSE,0,11737,0.5001,6489,0.0405,81.7,
cv_inv2_53,1,YES,0,0,FALSE,0,1428,0.059,0,0,13.98,
trash_inv10_22,6,reached_max_iter,0,0,FALSE,3,9503,0.3599,2087,0.0273,46.52,
trash_inv4_10,6,reached_max_iter,0,0,FALSE,3,9330,0.3547,3764,0.0399,66.82,
trash_inv7_41,6,reached_max_iter,0,0,FALSE,4,9057,0.3198,1256,0.0402,30.4,
production_inv4_17,1,YES,0,0,FALSE,0,1467,0.0614,0,0,9.33,
cv_inv3_13,1,YES,0,0,FALSE,0,1317,0.0532,0,0,7.09,
production_inv4_15,1,YES,0,0,FALSE,0,1467,0.0613,0,0,7.59,
cv_inv3_11,1,YES,0,0,FALSE,0,1376,0.0578,0,0,8.45,
trash_inv7_43,6,reached_max_iter,0,0,FALSE,3,9498,0.361,3813,0.0397,47.91,
classroom_inv11_48,6,reached_max_iter,0,0,FALSE,2,15984,0.6543,8219,0.0686,87.62,
trash_inv4_12,4,YES,0,0,FALSE,1,7053,0.2867,2525,0.0401,36.88,
classroom_inv14_176,6,reached_max_iter,0,0,FALSE,3,14336,0.547,3181,0.0516,66.46,
trash_inv10_34,6,reached_max_iter,0,0,FALSE,2,10199,0.4052,3835,0.0398,47.38,
trash_inv10_20,6,reached_max_iter,0,0,FALSE,0,11766,0.5009,4278,0.0291,79.81,
production_inv4_9,1,YES,0,0,FALSE,0,1461,0.0609,0,0,9.19,
classroom_inv4_32,3,YES,0,0,FALSE,1,8015,0.3283,1973,0.0615,47.16,
production_inv4_8,1,YES,0,0,FALSE,0,1470,0.0615,0,0,9.56,
trash_inv10_21,6,reached_max_iter,0,0,FALSE,4,8848,0.317,2713,0.0429,31.08,
classroom_inv14_177,6,reached_max_iter,0,0,FALSE,1,16794,0.7058,7842,0.06,96.91,
classroom_inv6_37,6,reached_max_iter,0,1,FALSE,2,16044,0.6577,6494,0.0609,85.89,
classroom_inv11_49,6,reached_max_iter,0,1,FALSE,4,13323,0.4897,1967,0.0611,52.19,
trash_inv7_42,6,reached_max_iter,0,0,FALSE,2,10219,0.4055,3330,0.0398,48.41,
cv_inv3_10,1,YES,0,0,FALSE,0,1327,0.0534,0,0,7.19,
production_inv4_14,1,YES,0,0,FALSE,0,1464,0.0613,0,0,7.54,
